stmt_app_name	stmt_id	stmt_raw_sql	stmt_calcite_sql	improve_calcite	improve_wetune	stmt_trace
calcite_test	172	SELECT DEPT0.DEPTNO, DEPT0.NAME FROM DEPT AS DEPT0 RIGHT JOIN (SELECT EMP0.DEPTNO FROM EMP AS EMP0 WHERE EMP0.SAL > 100 GROUP BY EMP0.DEPTNO) AS t5 ON DEPT0.DEPTNO = t5.DEPTNO	SELECT DEPT.DEPTNO, DEPT.NAME FROM DEPT RIGHT JOIN (SELECT DEPTNO FROM EMP WHERE SAL > 100 GROUP BY DEPTNO) AS T0 ON DEPT.DEPTNO = T0.DEPTNO	0.007316470146179199	-0.07733511924743652	
calcite_test	173	SELECT 1 FROM DEPT AS DEPT FULL JOIN EMP AS EMP ON DEPT.DEPTNO = EMP.DEPTNO WHERE EMP.SAL > 100	SELECT 1 FROM (SELECT DEPTNO FROM DEPT) AS T RIGHT JOIN (SELECT SAL, DEPTNO FROM EMP WHERE SAL > 100) AS T1 ON T.DEPTNO = T1.DEPTNO	-0.014070510864257812		
calcite_test	174	SELECT 1 FROM DEPT AS DEPT0 RIGHT JOIN (SELECT * FROM EMP AS EMP0 WHERE EMP0.SAL > 100) AS t1 ON DEPT0.DEPTNO = t1.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM DEPT) AS T RIGHT JOIN (SELECT DEPTNO FROM EMP WHERE SAL > 100) AS T1 ON T.DEPTNO = T1.DEPTNO	-0.019015073776245117		
calcite_test	175	SELECT DEPT.NAME AS C1 FROM DEPT AS DEPT WHERE DEPT.NAME > 'b' GROUP BY DEPT.NAME HAVING DEPT.NAME > 'c' AND (COUNT(*) > 30 OR DEPT.NAME < 'z')	SELECT NAME AS C1 FROM DEPT WHERE NAME > 'B' GROUP BY NAME HAVING NAME > 'C' AND (COUNT(*) > 30 OR NAME < 'Z')			
calcite_test	176	SELECT t5.C1 FROM (SELECT DEPT0.NAME AS C1 FROM DEPT AS DEPT0 WHERE DEPT0.NAME > 'b') AS t5 WHERE t5.C1 > 'c' GROUP BY t5.C1 HAVING COUNT(*) > 30 OR t5.C1 < 'z'	SELECT NAME AS C1 FROM DEPT WHERE NAME > 'C' GROUP BY NAME HAVING COUNT(*) > 30 OR NAME < 'Z'			
calcite_test	177	SELECT COUNT(*) FROM EMP AS EMP INNER JOIN DEPT AS DEPT ON EMP.JOB = DEPT.NAME	SELECT COUNT(*) FROM (SELECT JOB FROM EMP) AS T INNER JOIN (SELECT NAME FROM DEPT) AS T0 ON T.JOB = T0.NAME			
calcite_test	178	SELECT SUM(t0.count1 * t1.count2) FROM (SELECT EMP0.JOB, COUNT(*) as count1 FROM EMP AS EMP0 GROUP BY EMP0.JOB) AS t0 INNER JOIN (SELECT DEPT0.NAME, COUNT(*) as count2 FROM DEPT AS DEPT0 GROUP BY DEPT0.NAME) AS t1 ON t0.JOB = t1.NAME	SELECT SUM(T.COUNT1 * T0.COUNT2) FROM (SELECT JOB, COUNT(*) AS COUNT1 FROM EMP GROUP BY JOB) AS T INNER JOIN (SELECT NAME, COUNT(*) AS COUNT2 FROM DEPT GROUP BY NAME) AS T0 ON T.JOB = T0.NAME			
calcite_test	179	SELECT COUNT(*), CASE WHEN EMP.SAL < 11 THEN 11 ELSE -1 * EMP.SAL END FROM EMP AS EMP LEFT JOIN BONUS AS BONUS ON EMP.ENAME = BONUS.ENAME GROUP BY CASE WHEN EMP.SAL < 11 THEN 11 ELSE -1 * EMP.SAL END	SELECT COUNT(*), CASE WHEN T.SAL < 11 THEN 11 ELSE -1 * T.SAL END FROM (SELECT ENAME, SAL FROM EMP) AS T LEFT JOIN (SELECT CAST(ENAME AS VARCHAR(20)) AS ENAME0 FROM BONUS) AS T0 ON T.ENAME = T0.ENAME0 GROUP BY CASE WHEN T.SAL < 11 THEN 11 ELSE -1 * T.SAL END			
calcite_test	180	SELECT COUNT(*), t2.expr1 FROM (SELECT EMP0.ENAME, CASE WHEN EMP0.SAL < 11 THEN 11 ELSE -1 * EMP0.SAL END AS expr1 FROM EMP AS EMP0) AS t2 LEFT JOIN (SELECT BONUS0.ENAME FROM BONUS AS BONUS0) AS t3 ON t2.ENAME = t3.ENAME GROUP BY t2.expr1	SELECT COUNT(*), T.EXPR1 FROM (SELECT ENAME, CASE WHEN SAL < 11 THEN 11 ELSE -1 * SAL END AS EXPR1 FROM EMP) AS T LEFT JOIN (SELECT ENAME AS ENAME0 FROM BONUS) AS T0 ON T.ENAME = T0.ENAME0 GROUP BY T.EXPR1	0.008896172046661377	0.024582624435424805	
calcite_test	181	SELECT * FROM (SELECT DEPT.NAME FROM DEPT AS DEPT UNION ALL SELECT DEPT0.NAME FROM DEPT AS DEPT0) AS t1 ORDER BY t1.NAME FETCH NEXT 10 ROWS ONLY	SELECT * FROM (SELECT NAME FROM (SELECT DEPTNO, NAME FROM DEPT ORDER BY NAME FETCH NEXT 10 ROWS ONLY) AS T UNION ALL SELECT NAME FROM (SELECT DEPTNO, NAME FROM DEPT ORDER BY NAME FETCH NEXT 10 ROWS ONLY) AS T1) AS T ORDER BY NAME FETCH NEXT 10 ROWS ONLY			
calcite_test	182	SELECT * FROM (SELECT DEPT1.NAME FROM DEPT AS DEPT1 ORDER BY DEPT1.NAME FETCH NEXT 10 ROWS ONLY UNION ALL SELECT DEPT2.NAME FROM DEPT AS DEPT2 ORDER BY DEPT2.NAME FETCH NEXT 10 ROWS ONLY) AS t10 ORDER BY t10.NAME FETCH NEXT 10 ROWS ONLY	SELECT * FROM (SELECT NAME FROM (SELECT DEPTNO, NAME FROM DEPT ORDER BY NAME FETCH NEXT 10 ROWS ONLY) AS T UNION ALL SELECT NAME FROM (SELECT DEPTNO, NAME FROM DEPT ORDER BY NAME FETCH NEXT 10 ROWS ONLY) AS T1) AS T ORDER BY NAME FETCH NEXT 10 ROWS ONLY			
calcite_test	183	SELECT EMP.EMPNO FROM EMP AS EMP WHERE EMP.EMPNO = 10 AND NOT EMP.EMPNO = 10	SELECT EMP.EMPNO FROM EMP AS EMP WHERE EMP.EMPNO = 10 AND NOT EMP.EMPNO = 10	-0.08169293403625488		
calcite_test	184	SELECT t1.EMPNO FROM (VALUES) AS t1	SELECT EMPNO FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS T (EMPNO, ENAME, JOB, MGR, HIREDATE, SAL, COMM, DEPTNO, SLACKER) WHERE 1 = 0			
calcite_test	185	SELECT t.ENAME, TRIM( BOTH ' ' FROM t.JOB ), t.SAL * 2, t.DEPTNO FROM ( SELECT EMP.ENAME, TRIM( BOTH ' ' FROM EMP.JOB ) AS JOB, EMP.SAL * 2 AS SAL, EMP.DEPTNO FROM EMP AS EMP ) AS t, DEPT AS DEPT WHERE t.DEPTNO = DEPT.DEPTNO	SELECT T.ENAME, T.JOB, T.SAL * 2, T.DEPTNO FROM (SELECT ENAME, JOB, SAL, DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM DEPT) AS T0 ON T.DEPTNO = T0.DEPTNO			
calcite_test	186	SELECT t2.ENAME, TRIM( BOTH ' ' FROM t2.JOB ), t2.SAL * 2, t2.DEPTNO FROM ( SELECT EMP0.ENAME, TRIM( BOTH ' ' FROM EMP0.JOB ) AS JOB, EMP0.SAL * 2 AS SAL, EMP0.DEPTNO FROM EMP AS EMP0 INNER JOIN DEPT AS DEPT0 ON EMP0.DEPTNO = DEPT0.DEPTNO ) AS t2 INNER JOIN DEPT AS DEPT1 ON t2.DEPTNO = DEPT1.DEPTNO	SELECT T1.ENAME, T1.JOB, T1.SAL * 2, T1.DEPTNO FROM (SELECT T.ENAME, T.JOB, T.SAL, T.DEPTNO FROM (SELECT ENAME, JOB, SAL, DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM DEPT) AS T0 ON T.DEPTNO = T0.DEPTNO) AS T1 INNER JOIN (SELECT DEPTNO FROM DEPT) AS T2 ON T1.DEPTNO = T2.DEPTNO			
calcite_test	187	SELECT * FROM (SELECT EMP.ENAME, (RANK() OVER (PARTITION BY EMP.DEPTNO ORDER BY EMP.SAL RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW)) + 1 AS R FROM EMP AS EMP) AS t WHERE t.R < 2	SELECT * FROM (SELECT ENAME, (RANK() OVER (PARTITION BY DEPTNO ORDER BY SAL)) + 1 AS R FROM EMP) AS T WHERE R < 2			
calcite_test	188	SELECT * FROM (SELECT EMP0.ENAME, (RANK() OVER (PARTITION BY EMP0.DEPTNO ORDER BY EMP0.SAL RANGE BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW)) + 1 AS R FROM EMP AS EMP0) AS t1 WHERE t1.R < 2	SELECT * FROM (SELECT ENAME, (RANK() OVER (PARTITION BY DEPTNO ORDER BY SAL)) + 1 AS R FROM EMP) AS T WHERE R < 2			
calcite_test	189	SELECT CASE WHEN 1 = 2 THEN t0.EXPR$0 ELSE 2 END FROM (VALUES (1)) AS t LEFT JOIN (VALUES (1)) AS t0 ON TRUE	SELECT CASE WHEN 1 = 2 THEN CAST(T0.X AS INTEGER) ELSE 2 END FROM (VALUES (1)) AS T(X) LEFT JOIN (VALUES (1)) AS T0(X) ON TRUE			
calcite_test	190	SELECT 2 FROM (VALUES (1)) AS t2 LEFT JOIN (VALUES (1)) AS t3 ON TRUE	SELECT CAST(2 AS INTEGER) FROM (VALUES (1)) AS T2(X) LEFT JOIN (VALUES (1)) AS T3(X) ON TRUE			
calcite_test	191	SELECT SUM(t.EMPNO) FROM (VALUES) AS t	SELECT SUM(T.EMPNO) FROM EMP AS T WHERE FALSE			
calcite_test	192	SELECT SUM(t1.EMPNO) FROM (VALUES) AS t1	SELECT SUM(EMPNO) FROM (SELECT * FROM (VALUES (0)) AS T (EMPNO) WHERE 1 = 0) AS T			
calcite_test	193	SELECT * FROM EMP AS EMP LEFT JOIN DEPT AS DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY EMP.SAL FETCH NEXT 10 ROWS ONLY	SELECT * FROM (SELECT EMPNO, ENAME, JOB, MGR, SAL, COMM, DEPTNO, HIREDATE, SLACKER FROM EMP ORDER BY SAL FETCH NEXT 10 ROWS ONLY) AS T LEFT JOIN DEPT ON T.DEPTNO = DEPT.DEPTNO ORDER BY T.SAL FETCH NEXT 10 ROWS ONLY			
calcite_test	194	SELECT * FROM (SELECT * FROM EMP AS EMP0 ORDER BY EMP0.SAL FETCH NEXT 10 ROWS ONLY) AS t2 LEFT JOIN DEPT AS DEPT0 ON t2.DEPTNO = DEPT0.DEPTNO ORDER BY t2.SAL FETCH NEXT 10 ROWS ONLY	SELECT * FROM (SELECT EMPNO, ENAME, JOB, MGR, SAL, COMM, DEPTNO, HIREDATE, SLACKER FROM EMP ORDER BY SAL FETCH NEXT 10 ROWS ONLY) AS T LEFT JOIN DEPT ON T.DEPTNO = DEPT.DEPTNO ORDER BY T.SAL FETCH NEXT 10 ROWS ONLY			
calcite_test	195	SELECT * FROM EMP AS EMP RIGHT JOIN DEPT AS DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY DEPT.NAME	SELECT * FROM EMP RIGHT JOIN DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY DEPT.NAME	0.08518004417419434		
calcite_test	196	SELECT * FROM EMP AS EMP0 RIGHT JOIN (SELECT * FROM DEPT AS DEPT0 ORDER BY DEPT0.NAME) AS t0 ON EMP0.DEPTNO = t0.DEPTNO ORDER BY t0.NAME	SELECT * FROM EMP RIGHT JOIN DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY DEPT.NAME	-0.07877004146575928		
calcite_test	197	SELECT * FROM EMP AS EMP LEFT JOIN DEPT AS DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY EMP.SAL, DEPT.NAME FETCH NEXT 10 ROWS ONLY	SELECT * FROM EMP LEFT JOIN DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY EMP.SAL, DEPT.NAME FETCH NEXT 10 ROWS ONLY			
calcite_test	198	SELECT * FROM EMP AS EMP0 LEFT JOIN DEPT AS DEPT0 ON EMP0.DEPTNO = DEPT0.DEPTNO ORDER BY EMP0.SAL, DEPT0.NAME FETCH NEXT 10 ROWS ONLY	SELECT * FROM EMP LEFT JOIN DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY EMP.SAL, DEPT.NAME FETCH NEXT 10 ROWS ONLY			
calcite_test	199	SELECT * FROM EMP AS EMP RIGHT JOIN DEPT AS DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY DEPT.NAME	SELECT * FROM EMP RIGHT JOIN DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY DEPT.NAME	0.01355963945388794		
calcite_test	200	SELECT * FROM EMP AS EMP0 RIGHT JOIN (SELECT * FROM DEPT AS DEPT0 ORDER BY DEPT0.NAME) AS t0 ON EMP0.DEPTNO = t0.DEPTNO ORDER BY t0.NAME	SELECT * FROM EMP RIGHT JOIN DEPT ON EMP.DEPTNO = DEPT.DEPTNO ORDER BY DEPT.NAME	-0.05060303211212158		
calcite_test	201	SELECT * FROM EMP AS EMP RIGHT JOIN (SELECT * FROM DEPT AS DEPT FETCH NEXT 10 ROWS ONLY) AS t ON EMP.DEPTNO = t.DEPTNO FETCH NEXT 10 ROWS ONLY	SELECT * FROM EMP RIGHT JOIN (SELECT DEPTNO, NAME FROM DEPT FETCH NEXT 10 ROWS ONLY) AS T ON EMP.DEPTNO = T.DEPTNO FETCH NEXT 10 ROWS ONLY			
calcite_test	202	SELECT * FROM EMP AS EMP0 RIGHT JOIN (SELECT * FROM DEPT AS DEPT0 FETCH NEXT 10 ROWS ONLY) AS t1 ON EMP0.DEPTNO = t1.DEPTNO FETCH NEXT 10 ROWS ONLY	SELECT * FROM EMP RIGHT JOIN (SELECT DEPTNO, NAME FROM DEPT FETCH NEXT 10 ROWS ONLY) AS T ON EMP.DEPTNO = T.DEPTNO FETCH NEXT 10 ROWS ONLY			
calcite_test	203	SELECT * FROM (SELECT DEPT.NAME, DEPT.DEPTNO FROM DEPT AS DEPT UNION ALL SELECT t4.NAME, t4.DEPTNO FROM (SELECT DEPT0.NAME, DEPT0.DEPTNO, COUNT(*) FROM DEPT AS DEPT0 GROUP BY DEPT0.NAME, DEPT0.DEPTNO UNION ALL SELECT DEPT1.NAME, DEPT1.DEPTNO, COUNT(*) FROM DEPT AS DEPT1 GROUP BY DEPT1.NAME, DEPT1.DEPTNO) AS t4) AS t6 UNION ALL SELECT DEPT2.NAME, DEPT2.DEPTNO FROM DEPT AS DEPT2	SELECT NAME, DEPTNO FROM DEPT UNION ALL SELECT NAME, DEPTNO FROM DEPT GROUP BY DEPTNO, NAME UNION ALL SELECT NAME, DEPTNO FROM DEPT GROUP BY DEPTNO, NAME UNION ALL SELECT NAME, DEPTNO FROM DEPT			
calcite_test	204	SELECT DEPT3.NAME, DEPT3.DEPTNO FROM DEPT AS DEPT3 UNION ALL SELECT DEPT4.NAME, DEPT4.DEPTNO FROM DEPT AS DEPT4 GROUP BY DEPT4.NAME, DEPT4.DEPTNO UNION ALL SELECT DEPT5.NAME, DEPT5.DEPTNO FROM DEPT AS DEPT5 GROUP BY DEPT5.NAME, DEPT5.DEPTNO UNION ALL SELECT DEPT6.NAME, DEPT6.DEPTNO FROM DEPT AS DEPT6	SELECT NAME, DEPTNO FROM DEPT UNION ALL SELECT NAME, DEPTNO FROM DEPT GROUP BY DEPTNO, NAME UNION ALL SELECT NAME, DEPTNO FROM DEPT GROUP BY DEPTNO, NAME UNION ALL SELECT NAME, DEPTNO FROM DEPT	-0.09288489818572998		
calcite_test	205	SELECT DEPT.DEPTNO, DEPT.NAME FROM DEPT AS DEPT INNER JOIN (SELECT EMP.DEPTNO FROM EMP AS EMP WHERE EMP.SAL > 100 GROUP BY EMP.DEPTNO) AS t1 ON DEPT.DEPTNO = t1.DEPTNO	SELECT * FROM DEPT	0.8899471759796143	-0.024892091751098633	
calcite_test	206	SELECT DEPT0.DEPTNO, DEPT0.NAME FROM DEPT AS DEPT0 INNER JOIN (SELECT EMP0.DEPTNO FROM EMP AS EMP0 WHERE EMP0.SAL > 100) AS t4 ON DEPT0.DEPTNO = t4.DEPTNO	SELECT DEPT.DEPTNO, DEPT.NAME FROM DEPT INNER JOIN (SELECT DEPTNO FROM EMP WHERE SAL > 100) AS T0 ON DEPT.DEPTNO = T0.DEPTNO	-0.041011691093444824		
calcite_test	207	SELECT S.DEPTNO FROM (SELECT DEPT.DEPTNO, DEPT.NAME FROM DEPT AS DEPT WHERE EXISTS (SELECT EMP.EMPNO, EMP.ENAME, EMP.JOB, EMP.MGR, EMP.HIREDATE, EMP.SAL, EMP.COMM, EMP.DEPTNO, EMP.SLACKER FROM EMP AS EMP WHERE EMP.DEPTNO = DEPT.DEPTNO AND EMP.SAL > 100)) AS S INNER JOIN ACCOUNT AS ACCOUNT ON S.DEPTNO = ACCOUNT.ACCTNO	SELECT T2.DEPTNO FROM (SELECT T.DEPTNO FROM (SELECT DEPTNO FROM DEPT) AS T INNER JOIN (SELECT DEPTNO FROM EMP WHERE SAL > 100 AND DEPTNO IS NOT NULL GROUP BY DEPTNO) AS T1 ON T.DEPTNO = T1.DEPTNO) AS T2 INNER JOIN (SELECT ACCTNO FROM ACCOUNT) AS T3 ON T2.DEPTNO = T3.ACCTNO			
calcite_test	208	SELECT t.DEPTNO FROM (SELECT DEPT.DEPTNO FROM DEPT AS DEPT) AS t INNER JOIN (SELECT t0.DEPTNO AS DEPTNO9 FROM (SELECT EMP.SAL, EMP.DEPTNO FROM EMP AS EMP) AS t0 WHERE t0.SAL > 100) AS t2 ON t.DEPTNO = t2.DEPTNO9 INNER JOIN (SELECT ACCOUNT.ACCTNO FROM ACCOUNT AS ACCOUNT) AS t3 ON t.DEPTNO = t3.ACCTNO	SELECT T.DEPTNO FROM (SELECT DEPTNO FROM DEPT) AS T INNER JOIN (SELECT DEPTNO FROM EMP WHERE SAL > 100) AS T1 ON T.DEPTNO = T1.DEPTNO INNER JOIN (SELECT ACCTNO FROM ACCOUNT) AS T2 ON T.DEPTNO = T2.ACCTNO			
calcite_test	209	SELECT 1 FROM EMP AS EMP INNER JOIN EMP AS EMP0 ON EMP.DEPTNO = EMP0.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM EMP) AS T0 ON T.DEPTNO = T0.DEPTNO	0.04684615135192871		
calcite_test	210	SELECT 1 FROM EMP AS EMP1 INNER JOIN EMP AS EMP2 ON EMP1.DEPTNO = EMP2.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP) AS T INNER JOIN (SELECT DEPTNO FROM EMP) AS T0 ON T.DEPTNO = T0.DEPTNO	0.19168215990066528		
calcite_test	211	SELECT t0.EXPR$0 + t0.EXPR$1 AS X, t0.EXPR$1 AS B, t0.EXPR$0 AS A FROM (VALUES (10, 1), (30, 7)) AS t WHERE t.EXPR$0 - t.EXPR$1 < 0	SELECT T0.X + T0.Y AS X, T0.Y AS B, T0.X AS A FROM (VALUES (10, 1), (30, 7)) AS T0(X, Y) WHERE T0.X - T0.Y < 0			
calcite_test	212	SELECT * FROM (VALUES) AS t2	SELECT * FROM (VALUES (NULL, NULL, NULL)) AS T (X, B, A) WHERE 1 = 0			
calcite_test	213	SELECT EMP.EMPNO + EMP.DEPTNO FROM EMP AS EMP WHERE EMP.SAL = 10 * EMP.COMM AND UPPER(EMP.ENAME) = 'FOO'	SELECT EMPNO + DEPTNO FROM EMP WHERE SAL = 10 * COMM AND UPPER(ENAME) = 'FOO'	0.047558367252349854		
calcite_test	214	SELECT t1.EMPNO + t1.DEPTNO FROM (SELECT EMP0.EMPNO, EMP0.ENAME, EMP0.SAL, EMP0.COMM, EMP0.DEPTNO FROM EMP AS EMP0) AS t1 WHERE t1.SAL = 10 * t1.COMM AND UPPER(t1.ENAME) = 'FOO'	SELECT EMPNO + DEPTNO FROM EMP WHERE SAL = 10 * COMM AND UPPER(ENAME) = 'FOO'	-0.3919074535369873		
calcite_test	215	SELECT EMP.DEPTNO, SUM(EMP.COMM), MIN(EMP.COMM), SUM(DISTINCT EMP.SAL) FROM EMP AS EMP GROUP BY EMP.DEPTNO	SELECT DEPTNO, SUM(COMM), MIN(COMM), SUM(DISTINCT SAL) FROM EMP GROUP BY DEPTNO	-0.0034886598587036133		
calcite_test	216	SELECT t2.DEPTNO, SUM( MIN(t2.COMM) ), MIN( SUM(DISTINCT t2.SAL) ), SUM( SUM( MIN(t2.COMM) ) ) FROM ( SELECT EMP0.DEPTNO, EMP0.SAL, SUM(EMP0.COMM), MIN(EMP0.COMM) AS COMM FROM EMP AS EMP0 GROUP BY EMP0.DEPTNO, EMP0.SAL ) AS t2 GROUP BY t2.DEPTNO				
calcite_test	217	SELECT EMP.DEPTNO AS X, SUM(EMP.SAL), EMP.EMPNO AS Y FROM EMP AS EMP GROUP BY EMP.DEPTNO, EMP.EMPNO	SELECT DEPTNO AS X, SUM(SAL), EMPNO AS Y FROM EMP GROUP BY EMPNO, DEPTNO	-0.02052485942840576		
calcite_test	218	SELECT EMP0.DEPTNO AS X, SUM(EMP0.SAL), EMP0.EMPNO AS Y FROM EMP AS EMP0 GROUP BY EMP0.EMPNO, EMP0.DEPTNO	SELECT DEPTNO AS X, SUM(SAL), EMPNO AS Y FROM EMP GROUP BY EMPNO, DEPTNO	0.07118290662765503		
calcite_test	219	SELECT * FROM DEPT AS DEPT INNER JOIN (SELECT EMP.DEPTNO FROM EMP AS EMP) AS t ON DEPT.DEPTNO = t.DEPTNO WHERE DEPT.DEPTNO <= 10	SELECT * FROM (SELECT * FROM DEPT WHERE DEPTNO <= 10) AS T INNER JOIN (SELECT DEPTNO FROM EMP) AS T0 ON T.DEPTNO = T0.DEPTNO	0.012225091457366943		
calcite_test	220	SELECT * FROM (SELECT * FROM DEPT AS DEPT0 WHERE DEPT0.DEPTNO <= 10) AS t1 INNER JOIN (SELECT EMP0.DEPTNO FROM EMP AS EMP0) AS t2 ON t1.DEPTNO = t2.DEPTNO	SELECT * FROM (SELECT * FROM DEPT WHERE DEPTNO <= 10) AS T INNER JOIN (SELECT DEPTNO FROM EMP) AS T0 ON T.DEPTNO = T0.DEPTNO	-0.010287642478942871		
calcite_test	221	SELECT t.ENAME, MIN(t.EMPNO) FROM (SELECT * FROM EMP AS EMP UNION ALL SELECT * FROM EMP AS EMP0) AS t GROUP BY t.ENAME	SELECT ENAME, MIN(EMPNO) FROM (SELECT EMPNO, ENAME FROM EMP UNION ALL SELECT EMPNO, ENAME FROM EMP) AS T1 GROUP BY ENAME	0.058365464210510254		
calcite_test	222	SELECT t6.ENAME, MIN( MIN(t6.EMPNO) ) FROM ( SELECT EMP1.ENAME, MIN(EMP1.EMPNO) AS EMPNO FROM EMP AS EMP1 GROUP BY EMP1.ENAME UNION ALL SELECT EMP2.ENAME, MIN(EMP2.EMPNO) AS EMPNO FROM EMP AS EMP2 GROUP BY EMP2.ENAME ) AS t6 GROUP BY t6.ENAME	SELECT ENAME, MIN(EMPNO) FROM EMP GROUP BY ENAME UNION ALL SELECT ENAME, MIN(EMPNO) FROM EMP GROUP BY ENAME			
calcite_test	223	SELECT t1.DEPTNO, t1.JOB, SUM(t1.U) FROM (SELECT EMP.EMPNO, EMP.ENAME, EMP.JOB, EMP.MGR, EMP.HIREDATE, EMP.SAL, EMP.COMM, EMP.DEPTNO, EMP.SLACKER, 2 AS U FROM EMP AS EMP UNION ALL SELECT EMP0.EMPNO, EMP0.ENAME, EMP0.JOB, EMP0.MGR, EMP0.HIREDATE, EMP0.SAL, EMP0.COMM, EMP0.DEPTNO, EMP0.SLACKER, 3 AS U FROM EMP AS EMP0) AS t1 GROUP BY t1.DEPTNO, t1.JOB	SELECT DEPTNO, JOB, COALESCE(SUM(U), 0) FROM (SELECT JOB, DEPTNO, 2 AS U FROM EMP UNION ALL SELECT JOB, DEPTNO, 3 AS U FROM EMP) AS T1 GROUP BY JOB, DEPTNO	0.0599634051322937		
calcite_test	224	SELECT t8.DEPTNO, t8.JOB, SUM(SUM(3)) FROM (SELECT EMP1.DEPTNO, EMP1.JOB, SUM(2) FROM EMP AS EMP1 GROUP BY EMP1.DEPTNO, EMP1.JOB UNION ALL SELECT EMP2.DEPTNO, EMP2.JOB, SUM(3) FROM EMP AS EMP2 GROUP BY EMP2.DEPTNO, EMP2.JOB) AS t8 GROUP BY t8.DEPTNO, t8.JOB	SELECT DEPTNO, JOB, COALESCE(SUM(3), 0) FROM (SELECT DEPTNO, JOB FROM EMP GROUP BY JOB, DEPTNO UNION ALL SELECT DEPTNO, JOB FROM EMP GROUP BY JOB, DEPTNO) AS T3 GROUP BY DEPTNO, JOB			
calcite_test	225	SELECT DEPT.DEPTNO, DEPT.NAME, COUNT(*) AS C FROM DEPT AS DEPT GROUP BY DEPT.DEPTNO, DEPT.NAME HAVING DEPT.NAME = 'Charlie'	SELECT DEPTNO, NAME, COUNT(*) AS C FROM DEPT GROUP BY DEPTNO, NAME HAVING NAME = 'CHARLIE'	0.05764073133468628		
calcite_test	226	SELECT DEPT0.DEPTNO, DEPT0.NAME, COUNT(*) AS C FROM DEPT AS DEPT0 GROUP BY DEPT0.DEPTNO, DEPT0.NAME HAVING DEPT0.NAME = 'Charlie'	SELECT DEPTNO, NAME, COUNT(*) AS C FROM DEPT GROUP BY DEPTNO, NAME HAVING NAME = 'CHARLIE'	0.006515860557556152		
calcite_test	227	SELECT DEPT.NAME AS DNAME, DEPT.DEPTNO AS DDEPTNO, COUNT(*) AS C FROM DEPT AS DEPT GROUP BY DEPT.NAME, DEPT.DEPTNO HAVING DEPT.NAME = 'Charlie'	SELECT NAME, DEPTNO, COUNT(*) AS C FROM DEPT GROUP BY DEPTNO, NAME HAVING NAME = 'CHARLIE'	-0.04806065559387207		
calcite_test	228	SELECT t2.DNAME, t2.DDEPTNO, COUNT(*) AS C FROM (SELECT DEPT0.NAME AS DNAME, DEPT0.DEPTNO AS DDEPTNO FROM DEPT AS DEPT0) AS t2 WHERE t2.DNAME = 'Charlie' GROUP BY t2.DNAME, t2.DDEPTNO	SELECT NAME, DEPTNO, COUNT(*) AS C FROM DEPT WHERE NAME = 'CHARLIE' GROUP BY DEPTNO, NAME	-0.03956019878387451	0.022200405597686768	
calcite_test	229	SELECT 1 FROM (SELECT * FROM (SELECT EMP.DEPTNO FROM EMP AS EMP WHERE EMP.DEPTNO > 7 UNION ALL SELECT EMP0.DEPTNO FROM EMP AS EMP0 WHERE EMP0.DEPTNO > 10) AS t3 UNION ALL SELECT EMP1.DEPTNO FROM EMP AS EMP1 WHERE EMP1.DEPTNO > 1) AS t6 INNER JOIN EMP AS EMP2 ON t6.DEPTNO = EMP2.DEPTNO	SELECT 1 FROM (SELECT DEPTNO FROM EMP WHERE DEPTNO > 7 UNION ALL SELECT DEPTNO FROM EMP WHERE DEPTNO > 10 UNION ALL SELECT DEPTNO FROM EMP WHERE DEPTNO > 1) AS T5 INNER JOIN (SELECT DEPTNO FROM EMP) AS T6 ON T5.DEPTNO = T6.DEPTNO	-0.0091780424118042		
